seller_id,seller_name,seller_tier,seller_region,seller_category,rating_score,total_order_items,total_quantity_sold,total_revenue,avg_order_item_value,total_shipments,delivered_shipments,on_time_shipments,sla_breached_shipments,sla_breach_pct,avg_transit_days,avg_delay_days,total_shipping_cost,avg_shipping_cost
466,ExpressExports3508,Mid,South India,"Electronics,Beauty,Grocery,Fashion,Sports,Home",4.39,606,873,4824459.83,7961.15,225.9166666666666,196.39523809523803,196.39523809523803,18.369047619047613,8.13,5.81,0.06,45278.20819047619,74.72
467,VertexMarketplace3247,Mid,West India,"Sports,Electronics,Home,Fashion,Grocery,Beauty",3.62,109,161,11965749.81,109777.52,43.8547619047619,37.42142857142857,37.42142857142857,1.5833333333333333,3.61,5.37,-0.08,8260.898309523809,75.79
468,VertexStore5631,Long Tail,North India,Grocery,4.56,132,189,735224.62,5569.88,49.39523809523809,43.89523809523809,43.89523809523809,2.9333333333333336,5.94,5.36,0.02,8404.929047619047,63.67
469,GlobalMarketplace4272,Mid,East India,Beauty,4.67,1195,1653,12232371.05,10236.29,451.6333333333336,383.9404761904764,383.9404761904764,38.445238095238096,8.51,5.69,0.06,84063.24683333335,70.46
470,MegaBazaar9132,Long Tail,South India,"Fashion,Home,Beauty,Sports,Electronics",4.93,766,1057,3376621.67,4408.12,290.20238095238096,243.03095238095239,243.03095238095239,24.745238095238097,8.53,5.28,0.03,48074.69880952381,62.76
471,PrimeDistribution2809,Premium,Central India,"Home,Fashion,Electronics,Beauty",3.9,205,279,1686766.51,8228.13,75.36666666666667,61.56666666666667,61.56666666666667,6.716666666666667,8.91,5.36,0.02,13688.382476190478,66.77
472,UrbanDistribution5192,Long Tail,South India,"Fashion,Electronics,Grocery,Home",3.94,679,963,2894600.37,4263.03,256.2047619047619,218.2619047619047,218.2619047619047,19.983333333333334,7.8,5.34,0.04,42390.3885,62.43
473,UrbanWholesale3862,Premium,North India,"Home,Beauty,Electronics",4.64,1189,1618,30574083.43,25714.12,450.6690476190479,378.2214285714288,378.2214285714288,39.673809523809524,8.8,5.34,0.08,74188.51185714285,62.55
474,UrbanStore1751,Long Tail,North India,"Home,Sports,Beauty",4.27,695,960,12244111.3,17617.43,259.54047619047617,215.29523809523795,215.29523809523795,22.53571428571429,8.68,5.27,0.06,42948.97192857143,61.8
475,ModernCommerce8171,Long Tail,Central India,"Sports,Fashion",4.05,645,886,2513576.32,3897.02,240.94523809523804,196.46428571428564,196.46428571428564,22.088095238095242,9.17,5.11,0.06,37053.13476190477,57.63
476,QuickTraders5453,Long Tail,West India,"Electronics,Home,Grocery,Sports,Beauty,Fashion",4.74,727,1032,81351528.64,111900.31,267.9904761904761,224.72857142857134,224.72857142857134,20.90238095238095,7.8,6.08,0.05,58645.02802380953,80.78
477,MegaWholesale3611,Premium,North India,"Beauty,Fashion,Electronics,Sports",4.57,1275,1796,15403102.33,12080.86,494.5095238095241,421.56904761904786,421.56904761904786,38.34285714285714,7.75,5.47,0.04,88377.2249047619,69.48
478,FutureMarketplace1472,Long Tail,South India,"Beauty,Grocery,Sports,Electronics,Fashion",4.88,135,182,471531.05,3492.82,57.01428571428572,48.654761904761905,48.654761904761905,3.4595238095238092,6.07,5.38,0.04,9386.529261904761,69.53
479,PrimeMart6148,Long Tail,North India,"Electronics,Beauty,Grocery,Sports",4.59,619,862,3057753.67,4939.83,230.07619047619045,186.63571428571424,186.63571428571424,20.378571428571426,8.86,5.1,0.05,36952.96745238095,59.7
480,ValueImports5072,Long Tail,West India,"Grocery,Sports,Fashion,Home,Beauty,Electronics",3.91,1184,1621,174466305.0,147353.3,457.82857142857176,387.6785714285716,387.6785714285716,37.054761904761904,8.09,5.48,0.02,79867.05595238096,67.57
481,EliteBazaar8688,Long Tail,West India,"Sports,Beauty,Fashion,Home,Electronics,Grocery",3.79,686,936,2315225.81,3374.96,261.23809523809524,221.97380952380945,221.97380952380945,18.82857142857143,7.21,6.11,0.04,58824.85166666667,85.75
482,ModernRetail6421,Long Tail,East India,"Electronics,Beauty",4.0,80,113,117467.43,1468.34,33.60952380952381,26.376190476190477,26.376190476190477,4.233333333333333,12.6,5.9,0.23,6196.022238095238,77.45
483,PrimeTraders8277,Long Tail,Central India,"Fashion,Grocery,Beauty,Sports,Electronics",4.78,682,945,7052018.97,10340.2,257.30476190476185,211.3880952380952,211.3880952380952,24.538095238095238,9.54,5.5,0.04,44123.401619047625,64.7
484,SuperCommerce2944,Long Tail,West India,Beauty,4.59,775,1056,4464446.91,5760.58,293.14761904761906,250.99047619047616,250.99047619047616,27.13809523809524,9.26,5.31,0.07,51579.93833333333,66.55
485,PrimeEnterprise5990,Long Tail,Central India,"Electronics,Sports,Beauty,Fashion,Grocery,Home",4.92,204,280,8431317.15,41329.99,74.5142857142857,61.445238095238096,61.445238095238096,7.45952380952381,10.01,5.4,0.04,14321.71692857143,70.2
486,ModernCommerce1889,Long Tail,South India,"Sports,Beauty",4.07,689,963,18387390.47,26687.07,263.2190476190476,226.297619047619,226.297619047619,20.01190476190476,7.6,5.27,0.03,44029.311738095246,64.0
487,FutureExports8414,Premium,North India,"Home,Grocery,Beauty,Sports",4.68,625,861,117416083.02,187865.73,236.36190476190467,203.78809523809517,203.78809523809517,13.028571428571427,5.51,5.37,-0.01,41717.991428571426,66.75
488,UrbanKart3689,Mid,West India,"Fashion,Electronics,Home,Sports,Beauty,Grocery",4.08,621,872,1416963.79,2281.75,224.94047619047618,187.35476190476186,187.35476190476186,24.349999999999998,10.83,5.46,0.09,38791.26707142858,62.57
489,UrbanDistribution7437,Long Tail,South India,"Sports,Beauty,Electronics,Fashion,Grocery,Home",4.76,82,111,12806965.03,156182.5,28.004761904761907,25.83809523809524,25.83809523809524,0.41666666666666663,1.49,6.06,0.0,5715.0841190476185,69.7
490,UrbanEnterprise7790,Long Tail,North India,"Sports,Home",4.56,630,901,8359325.61,13268.77,237.28095238095236,201.2761904761904,201.2761904761904,19.888095238095236,8.38,7.0,0.06,65293.95845238095,103.81
491,TechBazaar1795,Long Tail,Central India,"Grocery,Electronics,Beauty,Fashion,Sports,Home",4.16,1083,1534,21538389.85,19887.71,406.6833333333336,340.6738095238096,340.6738095238096,33.80714285714286,8.31,6.51,0.04,101691.06609523809,93.9
492,SmartStore7347,Long Tail,Central India,"Beauty,Grocery,Fashion,Home,Electronics",4.56,47,59,490338.72,10432.74,17.585714285714285,14.242857142857144,14.242857142857144,2.5095238095238095,14.27,5.94,0.15,3596.5716190476187,76.52
493,VertexDistribution5067,Mid,East India,"Grocery,Beauty,Sports",4.32,1235,1690,5644366.33,4570.34,471.39761904761946,406.40000000000026,406.40000000000026,37.26428571428571,7.91,5.41,0.03,81593.5721190476,66.07
494,SmartSupply9393,Mid,East India,"Home,Beauty,Fashion",3.58,734,1025,10534583.92,14352.29,280.79761904761904,237.66428571428565,237.66428571428565,21.404761904761905,7.62,5.45,0.04,51665.87923809525,70.39
495,FutureDistribution3173,Long Tail,South India,"Grocery,Home,Fashion,Electronics,Sports,Beauty",4.58,1784,2505,100195350.37,56163.31,662.2690476190479,555.7547619047622,555.7547619047622,54.7095238095238,8.26,6.1,0.05,144595.17678571428,81.19
496,ApexMarketplace7839,Mid,Central India,"Sports,Home,Electronics,Fashion,Grocery",3.77,103,143,4926163.02,47826.83,37.54047619047619,31.904761904761905,31.904761904761905,5.052380952380952,13.46,5.96,0.23,6913.947023809524,67.13
497,QuickHub1869,Long Tail,North India,"Electronics,Grocery,Sports,Beauty",4.33,727,1012,14348374.68,19736.42,276.68571428571425,244.92142857142855,244.92142857142855,15.426190476190476,5.58,5.34,-0.03,49919.373452380954,68.66
498,SmartWholesale2016,Premium,East India,"Fashion,Home,Grocery",3.7,100,153,579041.95,5790.42,38.023809523809526,31.023809523809526,31.023809523809526,2.6833333333333336,7.06,6.94,-0.01,11601.457380952383,116.01
499,ReliableSupply4892,Long Tail,Central India,"Electronics,Home,Beauty,Sports,Grocery",3.74,26,36,460483.66,17710.91,7.75,6.666666666666667,6.666666666666667,0.75,9.68,6.31,0.08,1983.007,76.27
500,ReliableKart1212,Long Tail,East India,"Home,Electronics,Beauty,Fashion,Sports,Grocery",3.94,117,177,2287476.26,19551.08,41.28333333333333,32.96428571428571,32.96428571428571,3.8499999999999996,9.33,5.64,0.1,8620.679166666667,73.68
501,GlobalMart8353,Long Tail,South India,"Beauty,Fashion,Home,Sports,Electronics",4.51,104,141,5196985.85,49971.02,33.459523809523816,29.892857142857146,29.892857142857146,1.4166666666666665,4.23,5.52,-0.04,6514.154761904762,62.64
502,EliteExports9418,Long Tail,North India,Fashion,3.88,1207,1714,23195524.96,19217.5,457.31428571428603,384.459523809524,384.459523809524,35.62380952380952,7.79,6.35,0.02,111554.59407142858,92.5
503,FastBazaar5329,Mid,South India,Beauty,4.36,664,886,1368820.63,2061.48,247.2071428571428,209.33809523809518,209.33809523809518,21.34285714285714,8.63,5.36,0.06,41945.56140476192,63.17
504,MegaHub6285,Long Tail,Central India,"Home,Electronics,Sports,Fashion,Grocery",4.86,39,50,783451.79,20088.51,15.17142857142857,12.804761904761907,12.804761904761907,0.3333333333333333,2.2,7.13,-0.08,4518.624976190476,115.86
505,ModernBazaar4603,Long Tail,South India,"Grocery,Home,Beauty,Sports,Fashion,Electronics",4.51,1217,1678,7646912.01,6283.41,454.5404761904765,382.05952380952397,382.05952380952397,32.72380952380952,7.2,5.16,0.02,71189.45561904763,58.5
506,EliteSupply9897,Mid,Central India,Grocery,4.32,1202,1669,24004989.76,19970.87,457.70714285714325,388.39761904761923,388.39761904761923,36.10714285714286,7.89,6.16,0.03,100622.0230952381,83.78
507,NextDistribution4495,Long Tail,East India,Home,3.96,1206,1669,88299309.07,73216.67,447.5404761904766,373.309523809524,373.309523809524,35.99761904761905,8.04,6.74,0.08,119376.17650000003,99.15
508,ReliableWholesale1144,Long Tail,North India,"Home,Fashion,Beauty",4.43,669,949,3062995.24,4578.47,260.1547619047618,223.57857142857137,223.57857142857137,21.776190476190475,8.37,5.96,0.04,54760.03659523809,82.1
509,MegaImports6258,Long Tail,West India,"Beauty,Fashion,Grocery",4.6,1161,1595,82910556.75,71413.05,439.5809523809527,375.4904761904764,375.4904761904764,32.864285714285714,7.48,6.26,0.03,99692.65238095241,85.94
510,FastBazaar5633,Long Tail,North India,Beauty,3.6,589,814,3675512.12,6240.26,228.0261904761904,194.29761904761898,194.29761904761898,17.511904761904763,7.68,5.68,0.05,43549.48378571429,73.94
511,ExpressKart5856,Long Tail,South India,"Grocery,Sports,Beauty",3.93,751,1002,147282996.33,196115.84,277.0404761904762,230.84523809523805,230.84523809523805,25.607142857142858,9.24,5.25,0.04,46549.89147619048,61.98
512,PrimeRetail4492,Long Tail,West India,"Electronics,Sports,Fashion,Home,Grocery",4.53,196,281,2881951.88,14703.84,70.94761904761906,61.26428571428571,61.26428571428571,4.8500000000000005,6.84,5.51,0.04,14156.236333333334,72.23
513,ReliableWholesale8130,Long Tail,North India,Fashion,3.58,143,197,3936920.8,27530.91,52.0047619047619,46.385714285714286,46.385714285714286,2.376190476190476,4.57,6.23,-0.01,12146.571166666668,84.94
514,PrimeStore1889,Long Tail,South India,"Fashion,Electronics,Beauty,Home,Sports,Grocery",4.92,818,1121,5026535.34,6144.91,323.5119047619048,276.5333333333333,276.5333333333333,24.992857142857147,7.73,5.22,0.04,54975.30011904762,67.21
515,FastSupply7357,Premium,West India,"Grocery,Electronics,Fashion",4.51,1770,2457,74756172.95,42235.13,662.9047619047623,577.8880952380955,577.8880952380955,41.483333333333334,6.26,6.72,0.02,174997.37866666666,98.98
516,UrbanBazaar1096,Premium,Central India,"Beauty,Home,Electronics,Fashion",3.8,627,888,10125840.24,16149.67,232.20476190476188,194.32619047619042,194.32619047619042,22.085714285714285,9.51,5.48,0.07,37379.44197619048,59.62
517,DigitalMarketplace2417,Mid,East India,"Grocery,Electronics,Sports,Fashion,Beauty,Home",4.63,1156,1571,12482437.24,10797.96,434.116666666667,365.3428571428573,365.3428571428573,37.21666666666667,8.57,5.52,0.06,82513.60683333334,71.38
518,EliteBazaar4602,Long Tail,South India,"Beauty,Sports,Electronics,Fashion",3.92,73,96,19014030.28,260466.17,28.021428571428572,22.32142857142857,22.32142857142857,3.283333333333333,11.72,7.15,0.12,7744.409547619049,106.09
519,FutureKart3316,Long Tail,North India,"Grocery,Home,Fashion,Beauty",4.15,705,991,6604916.78,9368.68,270.58333333333326,230.14285714285705,230.14285714285705,19.271428571428572,7.12,6.38,0.02,64623.71045238095,91.66
520,VertexSupply9800,Mid,Central India,Grocery,3.6,605,803,7251549.85,11986.03,227.80476190476188,191.24047619047613,191.24047619047613,18.538095238095238,8.14,5.79,0.0,44200.65971428571,73.42
521,ValueDistribution9397,Long Tail,South India,"Fashion,Home,Sports",3.77,711,983,3121041.21,4389.65,265.76428571428573,218.99761904761903,218.99761904761903,24.871428571428574,9.36,5.09,0.05,43174.01735714285,60.72
522,FastRetail2877,Mid,South India,"Fashion,Grocery",3.67,712,993,8054703.73,11312.79,270.54047619047617,228.86904761904754,228.86904761904754,18.352380952380948,6.78,5.23,0.02,44975.78535714287,63.17
523,DigitalImports2103,Long Tail,East India,"Electronics,Grocery,Beauty,Home,Sports",4.61,1621,2309,86089701.04,53109.01,605.5928571428575,519.169047619048,519.169047619048,46.57857142857143,7.69,5.25,0.04,103963.7326190476,64.29
524,ExpressCommerce6851,Long Tail,South India,"Sports,Grocery",4.13,200,284,6074818.67,30374.09,78.96666666666667,68.63095238095238,68.63095238095238,5.0095238095238095,6.34,5.87,-0.02,16220.438976190477,81.1
525,ModernTraders8383,Long Tail,East India,"Fashion,Electronics,Home,Beauty,Grocery,Sports",4.1,1783,2498,19251324.11,10797.15,667.414285714286,561.8619047619051,561.8619047619051,60.28809523809524,9.03,6.02,0.05,146744.23771428573,82.49
526,ValueHub1079,Long Tail,East India,"Home,Grocery,Fashion,Sports,Beauty,Electronics",3.81,133,169,9876987.99,74263.07,52.03333333333333,47.02142857142857,47.02142857142857,2.3690476190476186,4.55,5.94,-0.01,11595.05892857143,87.84
527,FastWholesale6889,Long Tail,South India,"Sports,Beauty",3.9,1193,1646,11897551.51,9972.8,438.79285714285743,368.37142857142874,368.37142857142874,37.38333333333333,8.52,5.25,0.07,73394.91657142856,61.68
528,ExpressBazaar2783,Mid,South India,"Home,Beauty,Grocery,Fashion,Sports,Electronics",4.49,844,1128,20621338.74,24432.87,314.53809523809537,266.7619047619047,266.7619047619047,23.804761904761904,7.57,5.93,0.03,64424.537428571435,76.33
529,FastExports2252,Premium,North India,"Electronics,Home,Fashion,Grocery,Sports",4.41,1721,2451,8739802.19,5078.33,643.3476190476194,540.6785714285719,540.6785714285719,52.66904761904761,8.19,6.32,0.03,153881.4206904762,89.47
530,MegaBazaar5269,Long Tail,Central India,"Sports,Electronics,Beauty,Home,Grocery",3.61,30,49,123948.43,4131.61,12.285714285714286,10.95238095238095,10.95238095238095,0.16666666666666666,1.36,5.47,-0.1,1818.0800952380953,60.6
531,NextDistribution5767,Long Tail,South India,"Sports,Fashion,Home,Grocery",3.95,137,180,1466659.35,10705.54,48.54523809523809,39.41904761904762,39.41904761904762,4.792857142857143,9.87,6.16,0.08,10730.991357142857,78.33
532,NextWholesale3717,Long Tail,Central India,"Grocery,Electronics,Beauty,Fashion,Sports",4.4,218,289,6608322.01,30313.4,84.82857142857144,71.60952380952381,71.60952380952381,6.316666666666667,7.45,5.93,-0.02,16949.190285714285,77.75
533,ExpressCommerce1662,Long Tail,South India,"Fashion,Sports,Grocery,Home",4.47,1628,2259,88241246.99,54202.24,606.4357142857144,513.2714285714289,513.2714285714289,54.66190476190476,9.01,5.56,0.06,116416.96969047618,71.69
534,NextKart4387,Long Tail,Central India,"Fashion,Electronics,Home,Sports",3.52,543,727,2942381.97,5418.75,202.29047619047617,168.64523809523806,168.64523809523806,15.46190476190476,7.64,5.08,0.02,30048.540309523807,55.34
535,MegaKart6309,Long Tail,North India,"Beauty,Sports,Grocery",3.88,1702,2367,171680636.57,100869.94,642.77380952381,539.6880952380957,539.6880952380957,53.114285714285714,8.26,5.68,0.03,122848.29785714284,72.22
536,QuickImports7201,Long Tail,East India,"Sports,Home,Grocery,Beauty,Electronics",4.56,700,961,10928107.19,15611.58,269.9928571428571,224.0190476190475,224.0190476190475,26.53095238095238,9.83,5.26,0.05,44526.99209523809,63.7
537,FutureWholesale6653,Long Tail,West India,"Electronics,Grocery,Home,Fashion,Sports,Beauty",3.97,100,136,4065290.62,40652.91,37.661904761904765,33.195238095238096,33.195238095238096,1.65,4.38,5.09,0.01,6103.985976190475,61.04
538,EliteRetail2263,Mid,Central India,"Grocery,Electronics,Fashion,Beauty",4.4,591,825,98636051.4,166896.87,216.99999999999994,180.74761904761903,180.74761904761903,20.126190476190473,9.27,6.13,0.07,45727.8443095238,77.37
539,EliteCommerce2938,Long Tail,South India,"Fashion,Sports,Grocery",4.92,661,939,21223297.68,32107.86,252.4238095238095,208.13333333333327,208.13333333333327,27.521428571428572,10.9,6.47,0.09,56911.617809523814,86.1
540,ExpressTraders4452,Mid,Central India,"Sports,Electronics,Beauty",3.73,196,255,2256798.05,11514.28,72.01190476190476,62.00238095238096,62.00238095238096,3.783333333333333,5.25,5.85,-0.01,13561.770476190475,69.19
541,SmartImports9399,Long Tail,North India,"Beauty,Electronics,Fashion,Grocery,Home,Sports",4.6,1258,1748,101726587.56,80863.74,489.92857142857173,402.3785714285716,402.3785714285716,40.849999999999994,8.34,6.3,0.06,116079.08147619046,92.35
542,FastDistribution3949,Long Tail,Central India,"Electronics,Fashion",3.8,703,966,45981095.01,65406.96,271.6357142857143,236.21428571428564,236.21428571428564,19.42857142857143,7.15,5.67,0.02,52948.43464285714,75.32
543,SuperMarketplace8723,Mid,West India,"Grocery,Electronics,Home,Sports,Beauty",4.55,637,866,8103560.75,12721.45,240.72142857142853,208.89285714285705,208.89285714285705,17.457142857142856,7.25,7.12,0.05,70969.11692857143,111.41
544,SmartEnterprise3979,Long Tail,Central India,"Beauty,Grocery",4.11,769,1069,4968446.94,6460.92,299.3738095238095,258.0119047619047,258.0119047619047,25.852380952380955,8.64,5.26,0.07,51982.99266666667,67.6
545,NextSupply7315,Long Tail,South India,"Home,Fashion,Sports,Grocery,Electronics",4.37,638,891,6696539.68,10496.14,234.93333333333328,196.2119047619047,196.2119047619047,22.31904761904762,9.5,5.39,-0.01,39171.15561904762,61.4
546,NationalWholesale9263,Mid,West India,Fashion,4.18,700,1005,23008870.8,32869.82,266.0833333333333,226.0333333333333,226.0333333333333,20.14761904761905,7.57,5.16,0.06,42803.33192857142,61.32
547,EliteTraders1639,Mid,Central India,"Grocery,Electronics",4.1,1119,1556,16609919.56,14843.54,426.02619047619066,367.8738095238096,367.8738095238096,32.25952380952381,7.57,6.22,0.04,97957.5904761905,87.62
548,ExpressImports3135,Long Tail,Central India,Electronics,3.78,1244,1699,16101134.69,12943.03,469.1952380952385,399.68333333333356,399.68333333333356,37.180952380952384,7.92,5.17,0.05,77037.7265952381,62.28
549,ValueBazaar7892,Long Tail,East India,Sports,4.97,1221,1666,65367914.5,53536.38,463.0500000000003,381.1190476190478,381.1190476190478,41.261904761904766,8.91,6.62,0.09,118854.60792857147,97.34
550,NationalSupply4759,Long Tail,West India,Sports,3.51,1270,1739,17197371.09,13541.24,480.1238095238099,410.7309523809526,410.7309523809526,34.430952380952384,7.17,6.49,0.03,121544.39897619044,95.86
551,SmartMart8817,Long Tail,South India,"Home,Grocery,Electronics,Fashion",3.64,120,158,8113376.24,67611.47,43.84285714285715,36.300000000000004,36.300000000000004,3.7095238095238097,8.46,5.64,0.08,8056.277047619048,67.14
552,VertexDistribution9908,Long Tail,West India,Home,4.87,264,347,2482386.32,9402.98,100.86190476190475,88.83333333333334,88.83333333333334,5.902380952380952,5.85,6.16,0.0,24228.86764285714,91.78
553,ApexBazaar2930,Long Tail,Central India,"Electronics,Sports",3.89,1193,1697,31377813.19,26301.6,454.7071428571432,388.05714285714305,388.05714285714305,34.42142857142857,7.57,6.52,0.05,108585.87897619045,91.17
554,FutureStore3535,Long Tail,West India,"Sports,Fashion,Home,Grocery",4.59,208,298,9550762.79,45917.13,73.98095238095239,63.378571428571426,63.378571428571426,5.326190476190476,7.2,5.98,0.06,16010.772857142856,76.97
555,VertexMart7511,Long Tail,South India,"Home,Sports,Beauty,Grocery,Fashion",4.38,2313,3283,19668941.63,8503.65,869.2333333333338,740.2333333333339,740.2333333333339,62.63809523809523,7.21,5.44,0.03,151656.4461904762,65.68
556,FastMart6641,Long Tail,West India,"Grocery,Beauty,Fashion,Sports,Home",4.46,149,193,2160440.41,14499.6,53.740476190476194,46.571428571428584,46.571428571428584,3.852380952380952,7.17,6.01,0.09,11174.711738095239,75.0
557,NextTraders3650,Mid,North India,"Sports,Electronics",4.57,200,277,581535.82,2907.68,72.28571428571429,62.46666666666667,62.46666666666667,5.109523809523809,7.07,5.38,0.03,13547.573999999999,67.74
558,TechEnterprise2492,Premium,South India,"Beauty,Home,Electronics,Sports,Fashion",3.8,1148,1592,17594786.64,15326.47,431.38571428571447,370.2357142857144,370.2357142857144,31.347619047619045,7.27,5.94,0.03,86137.2804047619,75.23
559,FutureStore1618,Long Tail,West India,"Beauty,Electronics,Grocery,Fashion,Sports",4.61,148,190,4220913.28,28519.68,51.32857142857143,41.55238095238096,41.55238095238096,4.192857142857143,8.17,6.37,0.05,10557.582642857144,71.34
560,EliteImports9099,Long Tail,West India,"Sports,Grocery,Home,Beauty,Electronics",3.87,1671,2303,6580472.92,3938.04,629.3785714285717,533.4595238095242,533.4595238095242,47.20476190476191,7.5,5.64,0.01,120718.1013095238,72.33
561,DigitalRetail1550,Long Tail,Central India,"Sports,Grocery",3.91,1656,2288,45650857.57,27566.94,620.1809523809528,527.8000000000005,527.8000000000005,44.804761904761904,7.22,5.78,0.01,122905.18266666666,74.22
563,QuickMarketplace4281,Mid,Central India,"Beauty,Home,Sports",4.6,103,147,2584096.19,25088.31,37.223809523809535,30.097619047619045,30.097619047619045,5.592857142857143,15.02,6.36,0.04,9231.671357142859,89.63
564,FutureWholesale5530,Premium,South India,"Sports,Electronics,Grocery,Home,Fashion,Beauty",4.51,209,293,3874604.84,18538.78,84.78571428571429,72.00952380952381,72.00952380952381,6.5928571428571425,7.78,5.16,0.01,13403.075190476191,64.13
565,ApexKart5277,Mid,South India,"Beauty,Sports",4.93,139,196,718214.26,5167.01,57.45238095238095,51.60952380952381,51.60952380952381,4.0,6.96,5.26,-0.04,9877.595476190476,71.06
566,ModernStore9409,Long Tail,East India,"Electronics,Grocery,Sports,Home,Fashion",4.71,174,229,9701545.8,55756.01,60.01904761904762,51.34285714285714,51.34285714285714,4.6,7.66,6.51,-0.02,14577.205071428572,83.78
567,NextEnterprise6565,Mid,West India,"Grocery,Home,Beauty,Fashion,Sports",4.9,591,860,118760560.44,200948.49,225.66190476190468,188.0928571428571,188.0928571428571,19.461904761904762,8.62,5.98,0.06,46916.904714285716,79.39
568,FastStore7269,Long Tail,South India,"Grocery,Electronics,Beauty,Sports",3.8,811,1106,15518638.64,19135.19,318.5928571428572,266.93095238095236,266.93095238095236,27.211904761904762,8.54,5.26,0.08,52906.32771428572,65.32
569,NextMart2523,Long Tail,West India,"Fashion,Home,Beauty,Sports,Electronics,Grocery",4.61,852,1186,15923940.11,18690.07,314.61666666666673,260.545238095238,260.545238095238,24.066666666666666,7.65,6.51,0.01,78917.89580952382,92.74
570,GlobalDistribution5408,Mid,South India,"Home,Electronics,Fashion,Beauty,Sports,Grocery",4.28,1116,1541,125383534.27,112350.84,424.82619047619073,364.4904761904763,364.4904761904763,31.407142857142855,7.39,5.38,0.02,72594.30354761906,65.11
571,GlobalRetail4322,Long Tail,South India,"Fashion,Beauty,Sports,Electronics,Home,Grocery",4.06,645,894,29318665.7,45455.3,253.59285714285707,214.93571428571425,214.93571428571425,15.62857142857143,6.16,5.22,0.02,43771.55235714285,67.86
572,ExpressMarketplace1108,Long Tail,Central India,"Home,Fashion,Electronics,Beauty,Sports",4.38,610,849,737521.19,1209.05,225.26190476190476,193.47142857142853,193.47142857142853,14.678571428571427,6.52,4.96,0.03,34924.42228571429,57.25
573,ApexWholesale5501,Mid,West India,"Home,Grocery,Sports,Fashion",3.9,95,124,1245102.25,13106.34,34.852380952380955,30.735714285714288,30.735714285714288,1.6666666666666665,4.78,5.73,-0.01,6429.272547619048,67.68
574,MegaBazaar7933,Long Tail,West India,"Home,Beauty,Fashion,Sports,Electronics",4.84,632,861,3925933.96,6211.92,242.897619047619,208.15952380952376,208.15952380952376,19.961904761904766,8.22,6.61,0.04,56666.08402380951,89.8
575,FutureSupply3863,Long Tail,West India,Grocery,4.68,1620,2227,22228505.05,13721.3,602.5000000000003,507.4309523809529,507.4309523809529,42.81428571428572,7.11,5.62,0.04,110043.87161904761,68.14
576,GlobalSupply2650,Long Tail,East India,"Grocery,Beauty,Home,Sports,Electronics,Fashion",4.45,692,959,36780069.43,53150.39,267.82142857142844,224.13333333333324,224.13333333333324,27.676190476190474,10.33,5.54,0.03,50628.217404761905,73.16
577,ExpressMarketplace6621,Mid,East India,"Home,Fashion,Sports,Electronics,Grocery",4.56,1735,2414,72657114.52,41877.3,640.0619047619052,532.5785714285719,532.5785714285719,57.030952380952385,8.91,6.5,0.05,155048.3731190476,89.37
578,FutureCommerce7563,Long Tail,East India,"Beauty,Fashion,Sports,Home",4.16,1191,1619,76369078.49,64121.81,445.2500000000003,385.359523809524,385.359523809524,29.642857142857135,6.66,7.11,0.01,129518.77076190476,108.75
579,ApexImports4744,Long Tail,North India,"Grocery,Fashion",4.9,1625,2208,71957088.89,44281.29,599.1595238095242,512.3071428571432,512.3071428571432,46.87380952380953,7.82,6.27,0.04,135276.22235714286,83.5
580,QuickRetail3389,Mid,South India,"Fashion,Grocery,Beauty",4.74,729,1015,102538820.01,140656.82,270.1571428571428,227.86666666666662,227.86666666666662,22.82857142857143,8.45,5.6,0.04,52778.280476190484,72.4
581,ValueTraders3203,Long Tail,Central India,Fashion,4.17,1073,1438,6182182.23,5761.59,407.6190476190479,345.28571428571445,345.28571428571445,29.23809523809524,7.17,5.14,0.05,65655.18626190476,61.36
582,UrbanExports3676,Long Tail,North India,"Home,Beauty,Sports,Fashion,Electronics,Grocery",3.95,122,168,4154701.95,34054.93,42.00714285714286,36.09761904761905,36.09761904761905,4.066666666666666,9.68,6.38,0.08,9593.287833333334,78.63
583,ModernMart6914,Long Tail,East India,"Beauty,Electronics,Sports",3.58,190,261,3350467.83,17634.04,73.36904761904762,67.35238095238095,67.35238095238095,4.15,5.66,5.62,0.01,14254.187214285716,75.02
584,FutureWholesale4259,Mid,Central India,"Home,Sports,Electronics,Fashion,Beauty",4.89,1102,1502,12049765.79,10934.45,414.309523809524,352.59761904761905,352.59761904761905,34.63809523809524,8.36,5.53,0.05,75047.47892857142,68.16
585,NationalTraders8322,Long Tail,North India,"Sports,Grocery,Fashion,Beauty,Home,Electronics",4.65,227,309,9749488.54,42949.29,81.62619047619046,68.78095238095237,68.78095238095237,5.352380952380953,6.56,6.19,-0.04,19025.38204761905,83.81
586,ValueImports7631,Mid,North India,"Home,Beauty,Fashion,Electronics,Grocery",4.48,1306,1778,29204717.73,22361.96,505.1238095238098,429.1904761904765,429.1904761904765,40.404761904761905,8.0,6.85,0.03,127904.11830952382,97.94
587,ModernCommerce5773,Premium,East India,"Home,Fashion",3.74,588,776,29883654.03,50822.54,215.14999999999995,185.55952380952377,185.55952380952377,15.602380952380953,7.25,7.55,0.03,67733.8184047619,115.39
